card_id,bank_customer_id,card_type,card_limit,available_limit,statement_date,due_date,card_provider,bank_id
fibabanka_CARD_CUST_0121_2,fibabanka_74,Kredi,24618.24,63363.28,2025-07-08,2025-07-22,Classic,fibabanka
fibabanka_CARD_CUST_0124_3,fibabanka_75,Banka,76748.73,64231.17,2025-07-16,2025-07-29,Gold,fibabanka
fibabanka_CARD_CUST_0125_1,fibabanka_76,Banka,36260.07,2169.64,2025-07-03,2025-07-26,Platinum,fibabanka
fibabanka_CARD_CUST_0125_2,fibabanka_76,Kredi,11303.73,17065.97,2025-07-13,2025-07-26,Classic,fibabanka
fibabanka_CARD_CUST_0125_3,fibabanka_76,Banka,43014.98,16953.68,2025-07-18,2025-07-17,Business,fibabanka
fibabanka_CARD_CUST_0128_1,fibabanka_77,Kredi,26998.35,30791.44,2025-07-04,2025-07-22,Platinum,fibabanka
fibabanka_CARD_CUST_0131_3,fibabanka_79,Kredi,16747.69,1993.7,2025-07-06,2025-07-31,Classic,fibabanka
fibabanka_CARD_CUST_0132_1,fibabanka_80,Kredi,29055.51,15111.5,2025-07-01,2025-08-04,Gold,fibabanka
fibabanka_CARD_CUST_0135_1,fibabanka_81,Kredi,18954.37,62694.48,2025-07-06,2025-07-25,Gold,fibabanka
fibabanka_CARD_CUST_0135_2,fibabanka_81,Banka,19831.72,30039.09,2025-07-02,2025-07-31,Business,fibabanka
fibabanka_CARD_CUST_0140_1,fibabanka_83,Kredi,14834.23,66708.31,2025-07-08,2025-08-01,Business,fibabanka
fibabanka_CARD_CUST_0140_2,fibabanka_83,Banka,78473.25,14692.22,2025-07-09,2025-07-20,Classic,fibabanka
fibabanka_CARD_CUST_0141_1,fibabanka_84,Kredi,5468.55,48387.21,2025-07-10,2025-08-01,Classic,fibabanka
fibabanka_CARD_CUST_0144_2,fibabanka_87,Kredi,66492.86,42536.98,2025-07-18,2025-07-19,Business,fibabanka
fibabanka_CARD_CUST_0144_3,fibabanka_87,Banka,73093.3,61607.14,2025-07-14,2025-08-02,Black,fibabanka
fibabanka_CARD_CUST_0145_1,fibabanka_88,Kredi,34959.06,12980.68,2025-07-10,2025-08-03,Black,fibabanka
fibabanka_CARD_CUST_0145_2,fibabanka_88,Banka,73134.15,13249.38,2025-07-17,2025-07-13,Black,fibabanka
fibabanka_CARD_CUST_0145_4,fibabanka_88,Banka,54332.58,5138.7,2025-07-13,2025-07-17,Black,fibabanka
fibabanka_CARD_CUST_0147_3,fibabanka_89,Kredi,39250.66,19900.36,2025-07-16,2025-07-15,Gold,fibabanka
fibabanka_CARD_CUST_0149_1,fibabanka_91,Kredi,33077.62,21928.54,2025-07-13,2025-07-18,Business,fibabanka
fibabanka_CARD_CUST_0149_4,fibabanka_91,Kredi,79175.38,23929.61,2025-07-11,2025-07-12,Classic,fibabanka
fibabanka_CARD_CUST_0150_1,fibabanka_92,Kredi,58748.89,3558.87,2025-07-14,2025-07-09,Platinum,fibabanka
fibabanka_CARD_CUST_0150_2,fibabanka_92,Banka,46278.17,13673.55,2025-07-04,2025-07-26,Business,fibabanka
fibabanka_CARD_CUST_0151_1,fibabanka_93,Banka,27899.32,1542.12,2025-07-10,2025-07-18,Classic,fibabanka
fibabanka_CARD_CUST_0154_1,fibabanka_95,Kredi,74102.5,42066.23,2025-07-14,2025-07-20,Platinum,fibabanka
fibabanka_CARD_CUST_0155_1,fibabanka_96,Banka,29390.09,14804.31,2025-07-15,2025-07-09,Gold,fibabanka
fibabanka_CARD_CUST_0156_1,fibabanka_97,Kredi,12668.2,12570.47,2025-07-01,2025-07-13,Gold,fibabanka
fibabanka_CARD_CUST_0159_2,fibabanka_98,Banka,13522.54,33113.46,2025-07-07,2025-07-14,Gold,fibabanka
fibabanka_CARD_CUST_0161_1,fibabanka_99,Banka,51583.36,47511.58,2025-07-07,2025-07-18,Platinum,fibabanka
fibabanka_CARD_CUST_0162_2,fibabanka_100,Banka,48128.14,51508.37,2025-07-06,2025-07-14,Classic,fibabanka
fibabanka_CARD_CUST_0164_4,fibabanka_101,Banka,5284.33,16817.22,2025-07-06,2025-08-07,Classic,fibabanka
fibabanka_CARD_CUST_0165_1,fibabanka_102,Kredi,54229.82,55349.9,2025-07-16,2025-07-23,Classic,fibabanka
fibabanka_CARD_CUST_0166_3,fibabanka_103,Kredi,38182.78,49032.42,2025-07-12,2025-07-25,Classic,fibabanka
fibabanka_CARD_CUST_0167_3,fibabanka_104,Banka,70254.46,67887.03,2025-07-13,2025-07-27,Black,fibabanka
fibabanka_CARD_CUST_0167_4,fibabanka_104,Kredi,49720.75,28311.48,2025-07-04,2025-07-08,Platinum,fibabanka
fibabanka_CARD_CUST_0168_1,fibabanka_105,Kredi,59539.39,20923.48,2025-07-17,2025-07-26,Gold,fibabanka
fibabanka_CARD_CUST_0168_2,fibabanka_105,Kredi,12845.32,55879.04,2025-07-06,2025-07-30,Business,fibabanka
fibabanka_CARD_CUST_0169_2,fibabanka_106,Banka,72503.94,53758.46,2025-07-09,2025-07-21,Platinum,fibabanka
fibabanka_CARD_CUST_0169_3,fibabanka_106,Banka,76265.8,47106.79,2025-07-06,2025-07-14,Business,fibabanka
fibabanka_CARD_CUST_0171_1,fibabanka_107,Banka,27612.51,25869.16,2025-07-13,2025-07-27,Business,fibabanka
fibabanka_CARD_CUST_0171_2,fibabanka_107,Kredi,11207.12,1138.6,2025-07-02,2025-08-01,Platinum,fibabanka
fibabanka_CARD_CUST_0173_1,fibabanka_108,Kredi,45191.6,23950.01,2025-07-05,2025-08-05,Platinum,fibabanka
fibabanka_CARD_CUST_0173_2,fibabanka_108,Banka,33111.86,37185.19,2025-07-12,2025-07-18,Platinum,fibabanka
fibabanka_CARD_CUST_0173_3,fibabanka_108,Kredi,56985.37,38586.7,2025-07-08,2025-07-16,Gold,fibabanka
fibabanka_CARD_CUST_0182_1,fibabanka_112,Banka,16911.78,56522.91,2025-07-03,2025-07-22,Black,fibabanka
fibabanka_CARD_CUST_0182_2,fibabanka_112,Kredi,22947.7,48222.76,2025-07-03,2025-07-17,Gold,fibabanka
fibabanka_CARD_CUST_0184_2,fibabanka_113,Banka,42655.88,69857.83,2025-07-04,2025-07-09,Black,fibabanka
fibabanka_CARD_CUST_0188_3,fibabanka_116,Kredi,24937.28,9790.78,2025-07-09,2025-07-28,Platinum,fibabanka
fibabanka_CARD_CUST_0192_1,fibabanka_118,Kredi,12275.51,28389.18,2025-07-03,2025-07-24,Gold,fibabanka
fibabanka_CARD_CUST_0194_2,fibabanka_119,Banka,60079.49,25616.25,2025-07-14,2025-07-18,Gold,fibabanka
fibabanka_CARD_CUST_0196_1,fibabanka_120,Kredi,15854,19553.33,2025-07-10,2025-07-21,Platinum,fibabanka
fibabanka_CARD_CUST_0197_2,fibabanka_121,Banka,18933.19,750.24,2025-07-15,2025-07-26,Business,fibabanka
fibabanka_CARD_CUST_0197_3,fibabanka_121,Kredi,70694.94,55449.96,2025-07-13,2025-07-27,Business,fibabanka
fibabanka_CARD_CUST_0198_2,fibabanka_122,Kredi,25471.93,44953.27,2025-07-12,2025-07-20,Gold,fibabanka
fibabanka_CARD_CUST_0198_4,fibabanka_122,Kredi,3107.8,24648.6,2025-07-02,2025-07-17,Platinum,fibabanka
fibabanka_CARD_CUST_0200_4,fibabanka_123,Kredi,72466.95,7011.53,2025-07-07,2025-07-16,Black,fibabanka
fibabanka_CARD_CUST_0203_2,fibabanka_125,Kredi,64014.83,1153.03,2025-07-13,2025-07-14,Business,fibabanka
fibabanka_CARD_CUST_0203_3,fibabanka_125,Banka,68659.46,6405.08,2025-07-16,2025-07-13,Black,fibabanka
fibabanka_CARD_CUST_0204_1,fibabanka_126,Kredi,7302.41,48596.86,2025-07-02,2025-07-19,Classic,fibabanka
fibabanka_CARD_CUST_0204_2,fibabanka_126,Kredi,10916.78,21123.33,2025-07-11,2025-07-31,Gold,fibabanka
fibabanka_CARD_CUST_0207_1,fibabanka_127,Banka,30150.87,34847.35,2025-07-07,2025-07-24,Black,fibabanka
fibabanka_CARD_CUST_0207_2,fibabanka_127,Banka,13643.04,66110.1,2025-07-10,2025-07-16,Black,fibabanka
fibabanka_CARD_CUST_0208_1,fibabanka_128,Kredi,32616.3,40876.99,2025-07-01,2025-08-01,Business,fibabanka
fibabanka_CARD_CUST_0208_2,fibabanka_128,Kredi,57138.19,16845.92,2025-07-01,2025-07-17,Gold,fibabanka
fibabanka_CARD_CUST_0208_3,fibabanka_128,Kredi,30904.68,33437.88,2025-07-14,2025-07-24,Classic,fibabanka
fibabanka_CARD_CUST_0211_2,fibabanka_130,Kredi,41753.75,1255.3,2025-07-03,2025-07-22,Black,fibabanka
fibabanka_CARD_CUST_0211_3,fibabanka_130,Banka,73774.57,35380.13,2025-07-13,2025-07-27,Black,fibabanka
fibabanka_CARD_CUST_0214_1,fibabanka_131,Kredi,21505.81,6410.24,2025-07-09,2025-07-14,Business,fibabanka
fibabanka_CARD_CUST_0214_3,fibabanka_131,Banka,60879.32,67132.36,2025-07-01,2025-07-19,Platinum,fibabanka
fibabanka_CARD_CUST_0214_4,fibabanka_131,Banka,58877.99,68182.63,2025-07-13,2025-07-11,Platinum,fibabanka
fibabanka_CARD_CUST_0216_2,fibabanka_133,Banka,6080.99,50036.99,2025-07-16,2025-08-01,Gold,fibabanka
fibabanka_CARD_CUST_0216_3,fibabanka_133,Kredi,79769.73,42677.95,2025-07-04,2025-07-18,Business,fibabanka
fibabanka_CARD_CUST_0216_4,fibabanka_133,Banka,10500.27,1538.45,2025-07-11,2025-07-22,Business,fibabanka
fibabanka_CARD_CUST_0224_1,fibabanka_137,Kredi,10117.98,63164.1,2025-07-08,2025-07-19,Platinum,fibabanka
fibabanka_CARD_CUST_0225_1,fibabanka_138,Banka,66372.21,39483.14,2025-07-11,2025-07-15,Classic,fibabanka
fibabanka_CARD_CUST_0225_3,fibabanka_138,Kredi,72030.59,65400.45,2025-07-12,2025-07-28,Platinum,fibabanka
fibabanka_CARD_CUST_0227_2,fibabanka_139,Banka,11730.26,12719.06,2025-07-10,2025-08-02,Platinum,fibabanka
fibabanka_CARD_CUST_0228_2,fibabanka_140,Banka,60745.66,43855.89,2025-07-08,2025-07-19,Black,fibabanka
fibabanka_CARD_CUST_0228_3,fibabanka_140,Kredi,54413.68,59693.52,2025-07-01,2025-07-24,Gold,fibabanka
fibabanka_CARD_CUST_0228_4,fibabanka_140,Banka,45472.27,8457.83,2025-07-14,2025-07-24,Classic,fibabanka
fibabanka_CARD_CUST_0229_1,fibabanka_141,Banka,3585.6,26537.74,2025-07-18,2025-07-14,Business,fibabanka
fibabanka_CARD_CUST_0229_2,fibabanka_141,Banka,23605.9,46278.39,2025-07-10,2025-07-26,Black,fibabanka
fibabanka_CARD_CUST_0230_2,fibabanka_142,Banka,17834.85,45288.19,2025-07-10,2025-07-22,Business,fibabanka
fibabanka_CARD_CUST_0231_3,fibabanka_143,Banka,67913.37,44098.63,2025-07-13,2025-07-25,Business,fibabanka
fibabanka_CARD_CUST_0233_3,fibabanka_144,Kredi,11541.73,64940.33,2025-07-18,2025-07-19,Classic,fibabanka
fibabanka_CARD_CUST_0236_2,fibabanka_146,Banka,38962.37,56726.32,2025-07-13,2025-07-19,Business,fibabanka
fibabanka_CARD_CUST_0251_2,fibabanka_150,Banka,57350.71,20514.51,2025-07-09,2025-07-18,Classic,fibabanka
fibabanka_CARD_CUST_0251_3,fibabanka_150,Kredi,41749.49,49182.75,2025-07-10,2025-08-03,Platinum,fibabanka
fibabanka_CARD_CUST_0257_1,fibabanka_154,Kredi,37947.08,15604.11,2025-07-02,2025-07-12,Classic,fibabanka
fibabanka_CARD_CUST_0259_2,fibabanka_156,Kredi,26181.79,6449.06,2025-07-10,2025-07-29,Business,fibabanka
fibabanka_CARD_CUST_0265_2,fibabanka_158,Banka,42504.48,12627.53,2025-07-11,2025-07-20,Platinum,fibabanka
fibabanka_CARD_CUST_0267_1,fibabanka_160,Kredi,11118.25,61712.5,2025-07-01,2025-07-24,Black,fibabanka
fibabanka_CARD_CUST_0267_2,fibabanka_160,Kredi,7768.35,17908.63,2025-07-12,2025-07-17,Classic,fibabanka
fibabanka_CARD_CUST_0270_2,fibabanka_162,Banka,74015.05,17971.04,2025-07-01,2025-07-24,Classic,fibabanka
fibabanka_CARD_CUST_0277_2,fibabanka_165,Kredi,41415.88,2846.05,2025-07-16,2025-07-17,Business,fibabanka
fibabanka_CARD_CUST_0278_2,fibabanka_166,Banka,75166.24,63748.75,2025-07-17,2025-07-17,Platinum,fibabanka
fibabanka_CARD_CUST_0279_1,fibabanka_167,Banka,63261.18,65035.37,2025-07-08,2025-07-23,Classic,fibabanka
fibabanka_CARD_CUST_0279_2,fibabanka_167,Banka,76340.47,65306.85,2025-07-10,2025-07-16,Business,fibabanka
fibabanka_CARD_CUST_0284_3,fibabanka_169,Kredi,73214.19,2274.7,2025-07-06,2025-07-18,Platinum,fibabanka
fibabanka_CARD_CUST_0286_2,fibabanka_171,Banka,27240.86,68081.58,2025-07-03,2025-07-24,Black,fibabanka
fibabanka_CARD_CUST_0289_1,fibabanka_172,Banka,72628.05,25128.56,2025-07-15,2025-07-31,Business,fibabanka
fibabanka_CARD_CUST_0290_1,fibabanka_173,Banka,76143.77,63791.86,2025-07-02,2025-08-04,Black,fibabanka
fibabanka_CARD_CUST_0290_4,fibabanka_173,Banka,27673.64,12782.2,2025-07-07,2025-07-23,Classic,fibabanka
fibabanka_CARD_CUST_0291_1,fibabanka_174,Banka,24964.8,27192.71,2025-07-18,2025-07-21,Gold,fibabanka
fibabanka_CARD_CUST_0291_2,fibabanka_174,Kredi,65677.01,51556.49,2025-07-04,2025-07-28,Black,fibabanka
fibabanka_CARD_CUST_0293_2,fibabanka_176,Kredi,58151.32,64383.27,2025-07-12,2025-07-23,Black,fibabanka
fibabanka_CARD_CUST_0293_3,fibabanka_176,Banka,40980.68,6537.04,2025-07-14,2025-07-21,Platinum,fibabanka
fibabanka_CARD_CUST_0297_1,fibabanka_177,Banka,35308.74,31578.52,2025-07-01,2025-07-21,Black,fibabanka
fibabanka_CARD_CUST_0297_2,fibabanka_177,Kredi,16566.97,66963.93,2025-07-09,2025-07-24,Platinum,fibabanka
fibabanka_CARD_CUST_0304_3,fibabanka_180,Banka,40217.91,63582.77,2025-07-07,2025-07-24,Black,fibabanka
fibabanka_CARD_CUST_0308_3,fibabanka_183,Banka,43230.97,43249.48,2025-07-17,2025-08-02,Business,fibabanka
fibabanka_CARD_CUST_0309_4,fibabanka_184,Kredi,44405.33,23506.94,2025-07-06,2025-07-17,Business,fibabanka
fibabanka_CARD_CUST_0311_3,fibabanka_185,Kredi,3205.65,16612.26,2025-07-01,2025-07-23,Classic,fibabanka
fibabanka_CARD_CUST_0311_4,fibabanka_185,Kredi,14036.67,33544.75,2025-07-07,2025-07-12,Platinum,fibabanka
fibabanka_CARD_CUST_0313_1,fibabanka_186,Kredi,76562.73,66211.55,2025-07-02,2025-07-24,Gold,fibabanka
fibabanka_CARD_CUST_0314_4,fibabanka_187,Banka,5581.67,19609.12,2025-07-11,2025-08-04,Black,fibabanka
fibabanka_CARD_CUST_0316_2,fibabanka_188,Kredi,37140.11,49886.07,2025-07-09,2025-07-17,Classic,fibabanka
fibabanka_CARD_CUST_0318_2,fibabanka_189,Kredi,59175.38,13403.29,2025-07-07,2025-07-19,Gold,fibabanka
fibabanka_CARD_CUST_0320_2,fibabanka_190,Banka,66871.51,48249.27,2025-07-02,2025-07-15,Classic,fibabanka
fibabanka_CARD_CUST_0321_3,fibabanka_191,Kredi,22882.47,33004.33,2025-07-07,2025-07-14,Classic,fibabanka
fibabanka_CARD_CUST_0323_1,fibabanka_192,Banka,40156.93,28380.14,2025-07-11,2025-07-18,Gold,fibabanka
fibabanka_CARD_CUST_0323_2,fibabanka_192,Kredi,35415.92,54298.04,2025-07-11,2025-07-26,Business,fibabanka
fibabanka_CARD_CUST_0327_4,fibabanka_194,Banka,10149.48,27192.62,2025-07-16,2025-07-19,Black,fibabanka
fibabanka_CARD_CUST_0328_1,fibabanka_195,Banka,5681.65,67116.64,2025-07-09,2025-07-26,Gold,fibabanka
fibabanka_CARD_CUST_0328_2,fibabanka_195,Kredi,33662.64,36455.73,2025-07-18,2025-07-16,Black,fibabanka
fibabanka_CARD_CUST_0331_2,fibabanka_197,Banka,18216.2,56992.04,2025-07-01,2025-08-06,Black,fibabanka
fibabanka_CARD_CUST_0332_1,fibabanka_198,Banka,38439.31,3980.11,2025-07-10,2025-07-31,Platinum,fibabanka
fibabanka_CARD_CUST_0334_3,fibabanka_199,Banka,35534.8,2055.65,2025-07-07,2025-07-23,Classic,fibabanka
fibabanka_CARD_CUST_0337_1,fibabanka_201,Banka,68785.41,35178.74,2025-07-09,2025-07-28,Black,fibabanka
fibabanka_CARD_CUST_0337_2,fibabanka_201,Banka,34026.24,46418.55,2025-07-09,2025-07-11,Black,fibabanka
fibabanka_CARD_CUST_0337_3,fibabanka_201,Banka,9398.08,52486.76,2025-07-16,2025-07-22,Platinum,fibabanka
fibabanka_CARD_CUST_0337_4,fibabanka_201,Banka,60816.03,31879.19,2025-07-03,2025-08-05,Classic,fibabanka
fibabanka_CARD_CUST_0339_1,fibabanka_202,Kredi,46947.37,12914.26,2025-07-07,2025-07-20,Black,fibabanka
